"","date","unemp","infgap","ppi","infexp","cpi","s_shock"
"163","1997-09-30",4.9,-2.18272727590896,0.235571369245946,2.80500681973579,0.622279543826831,0.604544606779456
"164","1997-12-31",4.7,-2.24219298450388,-0.550532259535608,2.6137104396903,0.371517455186421,-0.857229206601318
"165","1998-03-31",4.7,-2.08013174843469,-1.67001893171346,2.20366480923389,0.123533060799197,-1.83551907119863
"166","1998-06-30",4.5,-1.37095298031131,0.0801603249336758,1.86356481391698,0.492611833605672,-0.345714319459134
"167","1998-09-30",4.6,-1.28474947857764,-0.804509568483169,1.71380315546441,0.42905367688677,-0.586612608480053
"168","1998-12-31",4.4,-0.970249531018363,-0.811034453745396,1.51919875949555,0.548949228477191,-0.550209293963277
"169","1999-03-31",4.2,-1.25402049209233,-0.162999221093063,1.49703397742149,0.243013485329158,0.288487839329221
"170","1999-06-30",4.3,-0.858091397873739,2.09854351638867,1.58360848599095,0.725517088117211,0.858351161745574
"171","1999-09-30",4.2,-0.589255814682743,2.21178052536191,1.667756382339,1.07850056765626,1.60518830664707
"172","1999-12-31",4,-1.36839365523937,-0.156372197618282,1.96257246811444,0.594178812875068,0.357075617268876
"173","2000-03-31",4,-0.929440572586326,2.32028970796643,2.22433800666666,1.29489743408033,2.28021824639022
"174","2000-06-30",4,-2.01990087717721,2.267670867103,2.71920442627418,0.699303549096975,0.360208596724831
"175","2000-09-30",3.9,-2.33957012423676,0.67039357221903,3.14929114749876,0.809721023262,0.597157374948409
"176","2000-12-31",3.9,-2.77543714200725,1.10743102990929,3.3498212599324,0.574384117925142,0.109347207283506
"177","2001-03-31",4.3,-2.67865809286323,-0.220507255831315,3.53409530252908,0.855437209665855,0.378255894849744
"178","2001-06-30",4.5,-2.44106133598976,-0.294768083734276,3.34553330183436,0.9044719658446,0.812373260175292
"179","2001-09-30",5,-2.98997127658056,-1.63694131350924,3.2148167900816,0.224845513501037,-1.45924177273287
"180","2001-12-31",5.7,-3.39888832900093,-3.97910182819743,3.00507628698716,-0.393812042013764,-4.34489971294241
"181","2002-03-31",5.7,-1.94008228322402,1.3183595367301,2.55823541764548,0.618153134421462,0.777694747479885
"182","2002-06-30",5.8,-1.54758312075571,0.843886864586452,2.16193858559632,0.61435546484061,0.34882446195752
"183","2002-09-30",5.7,-0.975891315111554,1.06383982050557,1.64182052410926,0.665929208997706,0.357026302024011
"184","2002-12-31",6,-0.826618885406427,0.452489459828964,1.37819226393661,0.551573378530179,0.537016182799022
"185","2003-03-31",5.9,-0.444464412194923,6.05803593399417,1.59295939888466,1.14849498668974,3.7619463654277
"186","2003-06-30",6.3,-2.435601008692,-2.29236399019364,1.99963301571089,-0.435967992981112,-2.781486042743
"187","2003-09-30",6.1,-1.12987810343392,0.361664047018806,2.21625489333268,1.08637678989876,2.89735455636908
"188","2003-12-31",5.7,-2.21185149550183,0.719427563402686,2.42771774230557,0.215866246803742,-0.167729190494725
"189","2004-03-31",5.8,-1.4600723299554,2.54790853009847,2.31890745321086,0.858835123255464,0.766611065743561
"190","2004-06-30",5.6,-1.04764261244852,2.82485197323714,2.00509673519051,0.957454122741996,1.5854851759098
"191","2004-09-30",5.4,-1.82691124372003,0.339098324255804,2.30222241055638,0.475311166836345,0.0742940161011063
